"log_id","log_date","log_time","year","month","machine_id","machine_name","machine_model","machine_type","manufacturer","factory_id","factory_name","assembly_line_id","assembly_line_name","temperature","humidity","pressure","vibration","rpm","power","status","health_score","maintenance_alert","efficiency","uptime","downtime","idletime","production_count","errorcode","error_code","last_maintenance_date","next_maintenance_date"
"LOG00000694","21-06-2024","05:50:54",2024,5,"MACH00095","Machine 95","MODEL-1429","Lathe","Yaskawa","FAC07","Factory 7","LINE005","Assembly Line 5","29.7","55.7","7.44","22.8",609,"20.67","Stopped","96.12","No","97.18",2,17,18,7831,"E005","Error condition E005","01-09-2024","17-07-2024"
"LOG00000695","27-06-2024","18:54:44",2024,5,"MACH00096","Machine 96","MODEL-8153","Compressor","Omron","FAC08","Factory 8","LINE006","Assembly Line 6","42.7","67.8","3.94","2.82",4420,"46.39","Running","91.16","No","93.64",9,23,17,2699,"None","No errors","27-01-2024","13-08-2024"
"LOG00000696","27-11-2024","08:11:25",2024,2,"MACH00097","Machine 97","MODEL-2440","CNC Machine","Siemens","FAC01","Factory 1","LINE007","Assembly Line 7","41","79.3","4.03","11.04",5003,"20.96","Idle","50.86","Yes","66.25",19,17,15,8984,"E001","Error condition E001","26-07-2024","09-05-2024"
"LOG00000697","17-03-2024","19:17:56",2024,4,"MACH00098","Machine 98","MODEL-3681","Hydraulic Press","ABB","FAC02","Factory 2","LINE008","Assembly Line 8","62.5","74.6","3.7","19",2452,"25.58","Maintenance","90.56","No","62.39",17,13,13,6804,"E002","Error condition E002","18-02-2024","03-08-2024"
"LOG00000698","06-03-2024","21:16:58",2024,4,"MACH00099","Machine 99","MODEL-2576","Conveyor","Fanuc","FAC03","Factory 3","LINE009","Assembly Line 9","26.4","52.8","9.02","28.37",8362,"40.78","Error","62.42","Yes","90.9",11,18,8,3155,"E003","Error condition E003","28-06-2024","11-11-2024"
"LOG00000699","14-04-2024","02:10:39",2024,1,"MACH00100","Machine 100","MODEL-2535","Robot Arm","KUKA","FAC04","Factory 4","LINE010","Assembly Line 10","78.5","63.1","6.84","22.21",5435,"40.21","Stopped","82.67","No","89.11",21,1,7,3098,"E004","Error condition E004","22-09-2024","02-12-2024"
"LOG00000700","05-11-2024","04:58:17",2024,7,"MACH00001","Machine 1","MODEL-2939","Welder","Bosch","FAC05","Factory 5","LINE011","Assembly Line 11","68.3","46.5","7.49","39.06",3150,"10","Running","58.16","Yes","93.1",1,5,11,533,"E005","Error condition E005","08-09-2024","23-05-2024"
"LOG00000701","28-10-2024","02:36:40",2024,8,"MACH00002","Machine 2","MODEL-7364","Drill","Mitsubishi","FAC06","Factory 6","LINE012","Assembly Line 12","34.3","69.8","5.3","16.47",5400,"0.9","Idle","82.51","No","66.98",22,9,19,3294,"None","No errors","14-05-2024","16-07-2024"
"LOG00000702","15-04-2024","18:36:06",2024,1,"MACH00003","Machine 3","MODEL-8369","Lathe","Yaskawa","FAC07","Factory 7","LINE013","Assembly Line 13","69.8","79.2","2.13","40.93",7252,"12.54","Maintenance","57.56","Yes","63.71",3,2,24,6551,"E001","Error condition E001","22-10-2024","21-04-2024"
"LOG00000703","17-09-2024","08:53:14",2024,11,"MACH00004","Machine 4","MODEL-4582","Compressor","Omron","FAC08","Factory 8","LINE014","Assembly Line 14","53.7","55.7","4.31","40.09",7843,"9.03","Error","98.9","No","66.17",12,13,1,2377,"E002","Error condition E002","01-04-2024","07-12-2024"
"LOG00000704","16-07-2024","06:15:05",2024,8,"MACH00005","Machine 5","MODEL-3067","CNC Machine","Siemens","FAC01","Factory 1","LINE015","Assembly Line 15","32.3","73.3","2.09","0.49",6965,"41.32","Stopped","76.35","No","81.06",9,5,13,7704,"E003","Error condition E003","13-11-2024","16-03-2024"
"LOG00000705","26-03-2024","13:13:12",2024,2,"MACH00006","Machine 6","MODEL-2448","Hydraulic Press","ABB","FAC02","Factory 2","LINE016","Assembly Line 16","57.1","78.2","1.32","40.47",3715,"17.49","Running","62.01","Yes","63.91",19,24,16,8119,"E004","Error condition E004","10-02-2024","09-03-2024"
"LOG00000706","22-11-2024","01:33:22",2024,5,"MACH00007","Machine 7","MODEL-3372","Conveyor","Fanuc","FAC03","Factory 3","LINE017","Assembly Line 17","67.6","70.6","3.24","12.66",8358,"19.95","Idle","85.88","No","77.79",3,1,20,7460,"E005","Error condition E005","08-10-2024","10-11-2024"
"LOG00000707","26-08-2024","16:01:30",2024,1,"MACH00008","Machine 8","MODEL-9442","Robot Arm","KUKA","FAC04","Factory 4","LINE018","Assembly Line 18","58.3","68.6","8.62","25.99",8334,"20.84","Maintenance","80.64","No","84.25",11,11,22,3245,"None","No errors","06-02-2024","16-11-2024"
"LOG00000708","10-08-2024","18:33:30",2024,11,"MACH00009","Machine 9","MODEL-7392","Welder","Bosch","FAC05","Factory 5","LINE019","Assembly Line 19","79.6","60.5","1.61","40.23",2154,"14.99","Error","96.83","No","63.27",14,7,1,7788,"E001","Error condition E001","03-04-2024","24-09-2024"
"LOG00000709","22-02-2024","12:52:20",2024,2,"MACH00010","Machine 10","MODEL-2192","Drill","Mitsubishi","FAC06","Factory 6","LINE020","Assembly Line 20","77.2","43.5","9.9","5.35",2036,"44.26","Stopped","73.36","No","81.32",23,9,16,5712,"E002","Error condition E002","06-11-2024","16-03-2024"
"LOG00000710","18-03-2024","22:19:08",2024,12,"MACH00011","Machine 11","MODEL-7319","Lathe","Yaskawa","FAC07","Factory 7","LINE021","Assembly Line 21","51.5","67.8","0.76","14.07",9278,"14.82","Running","52.06","Yes","76.44",10,2,5,8303,"E003","Error condition E003","24-02-2024","03-02-2024"
"LOG00000711","01-01-2024","04:36:40",2024,10,"MACH00012","Machine 12","MODEL-8129","Compressor","Omron","FAC08","Factory 8","LINE022","Assembly Line 22","65.7","77.5","7.09","48.75",7091,"10.88","Idle","62.67","Yes","93.16",8,21,0,1893,"E004","Error condition E004","08-07-2024","25-03-2024"
"LOG00000712","02-06-2024","13:19:09",2024,12,"MACH00013","Machine 13","MODEL-5649","CNC Machine","Siemens","FAC01","Factory 1","LINE023","Assembly Line 23","23.3","53.2","9.69","49.04",1727,"1.15","Maintenance","94.54","No","79.75",5,19,17,184,"E005","Error condition E005","21-05-2024","09-03-2024"
"LOG00000713","12-02-2024","16:21:57",2024,12,"MACH00014","Machine 14","MODEL-6205","Hydraulic Press","ABB","FAC02","Factory 2","LINE024","Assembly Line 24","77.7","47.1","8.92","39.54",4251,"1.53","Error","80.85","No","66.16",21,22,20,8193,"None","No errors","10-03-2024","28-01-2024"
"LOG00000714","02-11-2024","09:36:38",2024,8,"MACH00015","Machine 15","MODEL-7651","Conveyor","Fanuc","FAC03","Factory 3","LINE025","Assembly Line 25","49.9","39.4","1.57","49.76",6080,"22.09","Stopped","56.24","Yes","87.44",21,23,14,739,"E001","Error condition E001","04-11-2024","25-12-2024"
"LOG00000715","17-12-2024","00:51:25",2024,2,"MACH00016","Machine 16","MODEL-7004","Robot Arm","KUKA","FAC04","Factory 4","LINE026","Assembly Line 26","43","71.4","1.45","10.33",1879,"48.09","Running","70.82","No","71.02",24,6,18,5165,"E002","Error condition E002","25-01-2024","03-11-2024"
"LOG00000716","05-08-2024","17:39:41",2024,5,"MACH00017","Machine 17","MODEL-6771","Welder","Bosch","FAC05","Factory 5","LINE027","Assembly Line 27","72.6","44.4","1.12","18.01",3681,"10.82","Idle","57.08","Yes","63.06",19,20,7,1132,"E003","Error condition E003","02-08-2024","08-01-2024"
"LOG00000717","24-04-2024","19:09:15",2024,6,"MACH00018","Machine 18","MODEL-9870","Drill","Mitsubishi","FAC06","Factory 6","LINE028","Assembly Line 28","28.9","74.5","9.42","43.68",2155,"26.04","Maintenance","76.89","No","99.78",21,10,17,968,"E004","Error condition E004","26-10-2024","09-01-2024"
"LOG00000718","04-03-2024","22:56:27",2024,8,"MACH00019","Machine 19","MODEL-4994","Lathe","Yaskawa","FAC07","Factory 7","LINE029","Assembly Line 29","63.5","76.3","6.35","22.7",1157,"1.56","Error","60.46","Yes","95.33",23,14,5,5490,"E005","Error condition E005","19-12-2024","21-06-2024"
"LOG00000719","12-10-2024","12:02:21",2024,12,"MACH00020","Machine 20","MODEL-5476","Compressor","Omron","FAC08","Factory 8","LINE030","Assembly Line 30","77.9","60.3","8.53","14.69",2214,"23.66","Stopped","86.48","No","88.57",20,24,16,2324,"None","No errors","21-09-2024","19-01-2024"
"LOG00000720","22-08-2024","22:05:48",2024,2,"MACH00021","Machine 21","MODEL-9763","CNC Machine","Siemens","FAC01","Factory 1","LINE001","Assembly Line 1","26.4","30.4","7.64","22.72",9419,"17.67","Running","75","No","78",18,1,16,7393,"E001","Error condition E001","03-01-2024","15-06-2024"
"LOG00000721","16-06-2024","10:15:32",2024,9,"MACH00022","Machine 22","MODEL-8138","Hydraulic Press","ABB","FAC02","Factory 2","LINE002","Assembly Line 2","35.3","68.9","5.61","16.23",4357,"31.64","Idle","91.94","No","97.96",22,21,24,6339,"E002","Error condition E002","09-03-2024","22-05-2024"
"LOG00000722","17-10-2024","10:06:12",2024,11,"MACH00023","Machine 23","MODEL-5827","Conveyor","Fanuc","FAC03","Factory 3","LINE003","Assembly Line 3","45.6","35","3.55","38.46",6637,"6.79","Maintenance","99.79","No","61.24",13,13,11,4213,"E003","Error condition E003","23-06-2024","13-06-2024"
"LOG00000723","21-06-2024","17:18:32",2024,10,"MACH00024","Machine 24","MODEL-4907","Robot Arm","KUKA","FAC04","Factory 4","LINE004","Assembly Line 4","77.5","68.9","1.95","29.09",2272,"45.56","Error","93.92","No","78.28",14,5,21,101,"E004","Error condition E004","27-02-2024","10-08-2024"
"LOG00000724","07-12-2024","15:54:42",2024,1,"MACH00025","Machine 25","MODEL-9609","Welder","Bosch","FAC05","Factory 5","LINE005","Assembly Line 5","31.3","53.2","9.47","11.84",1588,"16.09","Stopped","88.33","No","84.66",14,16,24,5579,"E005","Error condition E005","09-11-2024","11-07-2024"
"LOG00000725","05-03-2024","08:13:56",2024,8,"MACH00026","Machine 26","MODEL-6888","Drill","Mitsubishi","FAC06","Factory 6","LINE006","Assembly Line 6","62.2","49.8","7.27","26.45",9066,"4.46","Running","50.1","Yes","99.12",24,15,9,2639,"None","No errors","07-06-2024","06-11-2024"
"LOG00000726","14-09-2024","21:05:45",2024,3,"MACH00027","Machine 27","MODEL-7646","Lathe","Yaskawa","FAC07","Factory 7","LINE007","Assembly Line 7","53.5","53.3","6.56","26.61",5937,"35.98","Idle","81.11","No","69.87",22,14,13,4669,"E001","Error condition E001","06-04-2024","16-07-2024"
"LOG00000727","10-11-2024","19:04:27",2024,8,"MACH00028","Machine 28","MODEL-2065","Compressor","Omron","FAC08","Factory 8","LINE008","Assembly Line 8","70.7","40.5","2.96","40.39",2951,"28.19","Maintenance","55.46","Yes","89.46",23,19,1,5185,"E002","Error condition E002","25-05-2024","15-06-2024"
"LOG00000728","04-06-2024","13:28:25",2024,12,"MACH00029","Machine 29","MODEL-8083","CNC Machine","Siemens","FAC01","Factory 1","LINE009","Assembly Line 9","54","75.3","8.65","27.06",9379,"43.18","Error","94.65","No","93.54",15,18,22,2498,"E003","Error condition E003","05-02-2024","13-01-2024"
"LOG00000729","12-03-2024","23:47:03",2024,6,"MACH00030","Machine 30","MODEL-5890","Hydraulic Press","ABB","FAC02","Factory 2","LINE010","Assembly Line 10","28.7","71.7","6.96","18.4",1262,"39.77","Stopped","68.93","Yes","75.33",18,16,10,8304,"E004","Error condition E004","14-06-2024","03-11-2024"
"LOG00000730","22-01-2024","16:29:55",2024,5,"MACH00031","Machine 31","MODEL-4813","Conveyor","Fanuc","FAC03","Factory 3","LINE011","Assembly Line 11","65.7","66.7","5.67","47.21",5133,"17.6","Running","71.49","No","92.2",12,15,7,2918,"E005","Error condition E005","22-07-2024","04-05-2024"
"LOG00000731","08-01-2024","06:09:24",2024,11,"MACH00032","Machine 32","MODEL-5369","Robot Arm","KUKA","FAC04","Factory 4","LINE012","Assembly Line 12","38","32.8","7.2","23.01",8836,"34.06","Idle","64","Yes","90.64",14,8,12,4434,"None","No errors","24-11-2024","25-09-2024"
"LOG00000732","12-01-2024","20:56:59",2024,10,"MACH00033","Machine 33","MODEL-4103","Welder","Bosch","FAC05","Factory 5","LINE013","Assembly Line 13","43","56.2","3.44","46.52",1878,"17.62","Maintenance","59.57","Yes","61.3",15,12,6,1675,"E001","Error condition E001","07-12-2024","28-03-2024"
"LOG00000733","13-07-2024","17:12:05",2024,9,"MACH00034","Machine 34","MODEL-9679","Drill","Mitsubishi","FAC06","Factory 6","LINE014","Assembly Line 14","75.8","75.5","6.53","31.52",2134,"29.81","Error","54.5","Yes","94.97",12,4,19,3879,"E002","Error condition E002","05-02-2024","17-05-2024"
"LOG00000734","19-01-2024","17:07:30",2024,8,"MACH00035","Machine 35","MODEL-4535","Lathe","Yaskawa","FAC07","Factory 7","LINE015","Assembly Line 15","64","44.4","8.31","38.85",3469,"29.49","Stopped","52.08","Yes","97.36",6,11,1,5498,"E003","Error condition E003","08-06-2024","23-06-2024"
"LOG00000735","06-02-2024","18:56:36",2024,10,"MACH00036","Machine 36","MODEL-3131","Compressor","Omron","FAC08","Factory 8","LINE016","Assembly Line 16","69.7","73.1","0.66","41.54",1478,"37.45","Running","99.45","No","88.71",3,22,22,9294,"E004","Error condition E004","13-06-2024","19-03-2024"
"LOG00000736","23-06-2024","20:11:47",2024,1,"MACH00037","Machine 37","MODEL-5563","CNC Machine","Siemens","FAC01","Factory 1","LINE017","Assembly Line 17","40.4","54.1","7.8","25.17",5065,"46.65","Idle","79.96","No","97.46",2,3,8,1350,"E005","Error condition E005","10-10-2024","09-01-2024"
"LOG00000737","15-08-2024","07:13:21",2024,9,"MACH00038","Machine 38","MODEL-8268","Hydraulic Press","ABB","FAC02","Factory 2","LINE018","Assembly Line 18","32.3","40.3","9.3","29.53",7894,"37.19","Maintenance","74.68","No","67.53",17,2,12,8477,"None","No errors","14-01-2024","17-03-2024"
"LOG00000738","28-04-2024","19:07:15",2024,8,"MACH00039","Machine 39","MODEL-4192","Conveyor","Fanuc","FAC03","Factory 3","LINE019","Assembly Line 19","26.6","57.7","7.61","47.24",3354,"45.35","Error","54.1","Yes","84.79",6,24,13,9216,"E001","Error condition E001","25-04-2024","26-09-2024"
"LOG00000739","21-11-2024","20:48:46",2024,1,"MACH00040","Machine 40","MODEL-6083","Robot Arm","KUKA","FAC04","Factory 4","LINE020","Assembly Line 20","23.6","63.2","7.94","17.75",2741,"42.78","Stopped","88.13","No","64.37",14,5,13,7499,"E002","Error condition E002","15-03-2024","20-01-2024"
"LOG00000740","28-05-2024","02:04:11",2024,1,"MACH00041","Machine 41","MODEL-8187","Welder","Bosch","FAC05","Factory 5","LINE021","Assembly Line 21","25.9","54.4","7.07","2.87",6236,"21.6","Running","83.49","No","75.22",19,9,0,6508,"E003","Error condition E003","20-12-2024","09-10-2024"
"LOG00000741","06-10-2024","20:14:39",2024,6,"MACH00042","Machine 42","MODEL-1469","Drill","Mitsubishi","FAC06","Factory 6","LINE022","Assembly Line 22","25.3","64.8","9.19","15.56",6312,"43.78","Idle","58.16","Yes","79.7",0,6,15,1208,"E004","Error condition E004","22-11-2024","26-01-2024"
"LOG00000742","25-07-2024","09:31:56",2024,3,"MACH00043","Machine 43","MODEL-4858","Lathe","Yaskawa","FAC07","Factory 7","LINE023","Assembly Line 23","22","35.1","1.32","12.54",6478,"43.78","Maintenance","68.19","Yes","77.92",16,8,13,1060,"E005","Error condition E005","20-09-2024","22-12-2024"
"LOG00000743","27-09-2024","18:05:11",2024,12,"MACH00044","Machine 44","MODEL-3381","Compressor","Omron","FAC08","Factory 8","LINE024","Assembly Line 24","31.1","67.9","7.95","36.55",9705,"23.29","Error","70.29","No","83.88",23,5,23,9121,"None","No errors","07-12-2024","03-12-2024"
"LOG00000744","19-02-2024","05:13:45",2024,11,"MACH00045","Machine 45","MODEL-8902","CNC Machine","Siemens","FAC01","Factory 1","LINE025","Assembly Line 25","76.5","45.1","4.99","49.63",5802,"7.3","Stopped","54.27","Yes","63.63",3,5,18,3208,"E001","Error condition E001","07-03-2024","25-08-2024"
"LOG00000745","14-10-2024","16:55:04",2024,9,"MACH00046","Machine 46","MODEL-7768","Hydraulic Press","ABB","FAC02","Factory 2","LINE026","Assembly Line 26","64.6","39.1","7.37","3.3",7301,"29.86","Running","56.2","Yes","80.03",22,11,21,1370,"E002","Error condition E002","07-02-2024","09-09-2024"
"LOG00000746","25-07-2024","21:55:34",2024,8,"MACH00047","Machine 47","MODEL-9546","Conveyor","Fanuc","FAC03","Factory 3","LINE027","Assembly Line 27","57.6","72.6","1.68","4.36",8935,"31.36","Idle","89.76","No","67.9",7,23,24,6472,"E003","Error condition E003","15-10-2024","26-01-2024"
"LOG00000747","11-07-2024","01:31:36",2024,5,"MACH00048","Machine 48","MODEL-1415","Robot Arm","KUKA","FAC04","Factory 4","LINE028","Assembly Line 28","56.4","75.2","6.82","29.66",8254,"44.93","Maintenance","72.41","No","89.38",23,10,10,9458,"E004","Error condition E004","17-07-2024","05-02-2024"
"LOG00000748","25-01-2024","09:18:48",2024,10,"MACH00049","Machine 49","MODEL-1893","Welder","Bosch","FAC05","Factory 5","LINE029","Assembly Line 29","60.6","38.4","7.53","36.86",5188,"46.83","Error","98.12","No","70.38",17,14,2,6873,"E005","Error condition E005","11-09-2024","21-06-2024"
"LOG00000749","11-05-2024","09:32:26",2024,9,"MACH00050","Machine 50","MODEL-1971","Drill","Mitsubishi","FAC06","Factory 6","LINE030","Assembly Line 30","74.1","39.6","6.14","13.21",2087,"22.29","Stopped","63.7","Yes","76.1",14,13,10,5758,"None","No errors","15-01-2024","17-01-2024"
"LOG00000750","28-12-2024","01:51:37",2024,5,"MACH00051","Machine 51","MODEL-9309","Lathe","Yaskawa","FAC07","Factory 7","LINE001","Assembly Line 1","79.9","70.7","2.2","31.83",5022,"32.5","Running","83.84","No","76.63",11,22,4,3656,"E001","Error condition E001","08-06-2024","21-02-2024"
"LOG00000751","10-02-2024","03:35:05",2024,4,"MACH00052","Machine 52","MODEL-7862","Compressor","Omron","FAC08","Factory 8","LINE002","Assembly Line 2","35.8","41.7","5.29","17.04",827,"31.59","Idle","64.18","Yes","69.78",2,11,23,1194,"E002","Error condition E002","23-08-2024","12-07-2024"
"LOG00000752","05-03-2024","01:06:13",2024,12,"MACH00053","Machine 53","MODEL-4344","CNC Machine","Siemens","FAC01","Factory 1","LINE003","Assembly Line 3","32.3","30.2","1.36","20.75",1750,"32.91","Maintenance","54.75","Yes","79.42",2,22,14,7878,"E003","Error condition E003","07-02-2024","22-04-2024"
"LOG00000753","04-03-2024","10:43:40",2024,9,"MACH00054","Machine 54","MODEL-6303","Hydraulic Press","ABB","FAC02","Factory 2","LINE004","Assembly Line 4","77.7","50.1","5.01","36.62",1036,"12.4","Error","91.35","No","99.74",10,0,12,5892,"E004","Error condition E004","18-10-2024","04-02-2024"
"LOG00000754","19-05-2024","01:48:20",2024,8,"MACH00055","Machine 55","MODEL-3038","Conveyor","Fanuc","FAC03","Factory 3","LINE005","Assembly Line 5","59.8","75","8.74","46.83",2116,"2.17","Stopped","79.11","No","69.15",5,7,16,5629,"E005","Error condition E005","03-02-2024","02-07-2024"
"LOG00000755","05-09-2024","11:05:21",2024,5,"MACH00056","Machine 56","MODEL-7777","Robot Arm","KUKA","FAC04","Factory 4","LINE006","Assembly Line 6","38.6","53.2","2.77","5.16",3255,"49.92","Running","69.75","Yes","89.87",14,15,4,3364,"None","No errors","27-04-2024","07-07-2024"
"LOG00000756","11-04-2024","00:31:00",2024,1,"MACH00057","Machine 57","MODEL-3457","Welder","Bosch","FAC05","Factory 5","LINE007","Assembly Line 7","43.9","33.1","6.47","47.55",3692,"16.08","Idle","62.07","Yes","75.75",11,10,7,4139,"E001","Error condition E001","18-06-2024","12-05-2024"
"LOG00000757","08-06-2024","02:00:49",2024,10,"MACH00058","Machine 58","MODEL-3309","Drill","Mitsubishi","FAC06","Factory 6","LINE008","Assembly Line 8","40.9","38","5.07","16.49",3159,"20.88","Maintenance","79.73","No","76",4,0,20,7237,"E002","Error condition E002","04-03-2024","19-08-2024"
"LOG00000758","14-08-2024","07:56:40",2024,2,"MACH00059","Machine 59","MODEL-7891","Lathe","Yaskawa","FAC07","Factory 7","LINE009","Assembly Line 9","53.3","39.7","8.56","36.6",6318,"30.77","Error","95","No","67.31",20,9,23,5305,"E003","Error condition E003","12-04-2024","06-09-2024"
"LOG00000759","11-11-2024","05:42:49",2024,4,"MACH00060","Machine 60","MODEL-9028","Compressor","Omron","FAC08","Factory 8","LINE010","Assembly Line 10","41.6","59.9","3.1","38.11",2783,"37.76","Stopped","73.35","No","97.71",18,13,6,8323,"E004","Error condition E004","10-03-2024","13-12-2024"
"LOG00000760","26-08-2024","01:13:22",2024,3,"MACH00061","Machine 61","MODEL-2317","CNC Machine","Siemens","FAC01","Factory 1","LINE011","Assembly Line 11","31.3","35.2","1.63","9.85",76,"21.99","Running","79.03","No","97.5",22,9,4,5299,"E005","Error condition E005","26-07-2024","17-03-2024"
